City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Palembang,ID,2022-10-13 06:56:22,-2.9167,104.7458,86.09,70,40,4.61
295,Katherine,AU,2022-10-13 06:58:26,-14.4667,132.2667,100.72,28,75,9.22
296,Gambissara,SN,2022-10-13 06:58:26,13.2382,-14.3108,73.22,96,98,3.67
297,Shingu,JP,2022-10-13 06:58:27,33.7333,135.9833,67.62,88,100,11.18
298,Orumiyeh,IR,2022-10-13 06:58:28,37.5527,45.0761,62.15,45,75,4.61
299,Kirkuk,IQ,2022-10-13 06:58:28,35.4681,44.3922,81.75,20,8,2.84
300,Ahipara,NZ,2022-10-13 06:58:29,-35.1667,173.1667,56.82,82,100,4.54
301,Mecca,SA,2022-10-13 06:58:29,21.4267,39.8261,89.6,37,0,3.4
302,Lishan,CN,2022-10-13 06:58:30,31.8576,113.2951,73.56,36,3,9.06
303,College,US,2022-10-13 06:58:31,64.8569,-147.8028,25.2,83,100,1.01
304,Clyde River,CA,2022-10-13 06:58:31,70.4692,-68.5914,16.03,79,0,6.91
305,Akoupe,CI,2022-10-13 06:58:32,6.39,-3.9003,71.42,99,88,1.72
306,Half Moon Bay,US,2022-10-13 06:58:32,37.4636,-122.4286,61.03,91,100,0.0
307,Sobolevo,RU,2022-10-13 06:58:33,54.4299,31.8996,43.84,76,22,3.33
308,Huber Heights,US,2022-10-13 06:58:34,39.8439,-84.1247,60.39,82,62,7.23
309,Assisi,IT,2022-10-13 06:58:34,43.0691,12.6165,61.03,85,75,6.91
310,Muisne,EC,2022-10-13 06:58:35,0.6,-80.0333,72.77,84,100,10.89
311,Qianguo,CN,2022-10-13 06:58:36,45.1171,124.8568,62.82,34,0,5.35
312,Chernyshevskiy,RU,2022-10-13 06:58:36,63.0128,112.4714,33.22,96,100,6.8
313,Magadi,IN,2022-10-13 06:57:28,12.9667,77.2333,84.76,63,89,4.92
314,San Cristobal,VE,2022-10-13 06:58:37,7.7669,-72.225,65.35,94,100,0.51
315,Hasaki,JP,2022-10-13 06:58:38,35.7333,140.8333,68.22,90,100,14.67
316,Batemans Bay,AU,2022-10-13 06:58:38,-35.7167,150.1833,63.1,75,100,14.67
317,Hengyang,CN,2022-10-13 06:58:39,26.8881,112.615,80.51,24,8,7.72
318,Tecoanapa,MX,2022-10-13 06:58:40,16.5167,-98.75,77.76,92,100,5.21
319,Verkhnyaya Inta,RU,2022-10-13 06:58:40,65.9811,60.3094,42.01,70,100,4.05
320,Castro,BR,2022-10-13 06:58:41,-24.7911,-50.0119,59.79,97,100,3.31
321,Nyurba,RU,2022-10-13 06:58:41,63.2842,118.3319,33.85,98,100,6.96
322,Tombouctou,ML,2022-10-13 06:58:42,20.0,-3.0,82.98,12,42,5.64
323,Arsenyev,RU,2022-10-13 06:58:43,44.1631,133.2733,59.72,71,100,7.07
324,Chiredzi,ZW,2022-10-13 06:59:43,-21.05,31.6667,92.39,16,2,4.45
325,Hofn,IS,2022-10-13 06:59:44,64.2539,-15.2082,40.15,74,98,8.46
326,Taoudenni,ML,2022-10-13 06:59:44,22.6783,-3.9836,83.59,25,78,12.21
327,Tuktoyaktuk,CA,2022-10-13 06:59:45,69.4541,-133.0374,22.51,81,11,7.92
328,Vallenar,CL,2022-10-13 06:59:46,-28.5708,-70.7581,56.16,73,0,2.19
329,Viedma,AR,2022-10-13 06:59:46,-40.8135,-62.9967,44.2,58,16,11.01
330,Fort Smith,US,2022-10-13 06:59:47,35.3859,-94.3986,59.25,53,0,1.01
331,Mormugao,IN,2022-10-13 06:59:47,15.4,73.8,81.66,78,75,6.91
332,Filingue,NE,2022-10-13 06:59:48,14.3521,3.3168,86.32,23,20,9.57
333,Ibra,OM,2022-10-13 06:58:16,22.6906,58.5334,90.72,10,0,4.74
334,Assiniboia,CA,2022-10-13 06:59:48,49.6334,-105.9845,39.02,41,6,17.27
335,Tilichiki,RU,2022-10-13 06:59:49,60.4667,166.1,27.52,64,100,8.21
336,Imbituba,BR,2022-10-13 06:59:49,-28.24,-48.6703,68.86,93,100,1.9
337,Pangnirtung,CA,2022-10-13 06:59:50,66.1451,-65.7125,15.39,69,10,4.59
338,Yugorsk,RU,2022-10-13 06:59:50,61.3133,63.3319,45.9,64,98,8.34
339,Bengkulu,ID,2022-10-13 06:59:50,-3.8004,102.2655,76.8,88,100,7.09
340,Comodoro Rivadavia,AR,2022-10-13 06:59:51,-45.8667,-67.5,42.66,31,0,14.97
341,Kinwat,IN,2022-10-13 06:59:51,19.6333,78.2,83.48,70,16,3.98
342,Kungurtug,RU,2022-10-13 06:59:52,50.5994,97.5228,44.53,35,100,13.71
343,Alamosa,US,2022-10-13 06:59:52,37.4695,-105.87,46.13,35,0,1.28
344,Aitape,PG,2022-10-13 06:59:52,-3.1374,142.3475,81.82,79,82,4.36
345,Geraldton,AU,2022-10-13 06:59:53,-28.7667,114.6,72.01,33,0,20.71
346,Talnakh,RU,2022-10-13 06:59:53,69.4865,88.3972,31.21,95,49,5.01
347,Takoradi,GH,2022-10-13 06:59:54,4.8845,-1.7554,76.51,88,93,5.95
348,Sultanpur,IN,2022-10-13 06:59:54,26.2667,82.0667,86.29,52,0,5.23
349,Faanui,PF,2022-10-13 06:59:55,-16.4833,-151.75,78.3,79,20,15.52
350,Rio Grande,BR,2022-10-13 06:59:32,-32.035,-52.0986,56.68,93,0,6.6
351,Ucluelet,CA,2022-10-13 06:59:55,48.9329,-125.5528,55.89,76,22,2.17
352,Richards Bay,ZA,2022-10-13 06:59:56,-28.783,32.0377,86.27,58,80,11.45
353,Avarua,CK,2022-10-13 06:59:56,-21.2078,-159.775,75.25,88,75,16.11
354,Souillac,MU,2022-10-13 06:59:57,-20.5167,57.5167,77.38,57,40,13.8
355,Narasannapeta,IN,2022-10-13 06:59:57,18.4167,84.05,85.93,70,41,3.53
356,Beltangadi,IN,2022-10-13 06:59:58,13.9833,75.3,83.61,62,94,1.43
357,Chokurdakh,RU,2022-10-13 06:59:58,70.6333,147.9167,8.08,97,91,5.23
358,Tokonou,GN,2022-10-13 06:59:59,9.65,-9.7833,66.56,97,89,2.59
359,Kavaratti,IN,2022-10-13 07:00:00,10.5669,72.642,81.52,72,37,5.46
360,Misratah,LY,2022-10-13 07:00:00,32.3754,15.0925,79.65,60,28,5.97
361,Sept-Iles,CA,2022-10-13 07:00:01,50.2001,-66.3821,44.76,89,100,6.17
362,Kaitangata,NZ,2022-10-13 07:00:02,-46.2817,169.8464,44.46,80,3,4.0
363,Waddan,LY,2022-10-13 07:00:04,29.1614,16.139,80.02,25,8,6.98
364,Alexandria,EG,2022-10-13 06:55:15,31.2156,29.9553,77.54,61,40,13.8
365,Magan,ES,2022-10-13 07:00:05,39.9683,-3.931,64.31,63,38,2.55
366,Norman Wells,CA,2022-10-13 07:00:06,65.282,-126.8329,28.44,80,100,16.11
367,Kenai,US,2022-10-13 07:00:08,60.5544,-151.2583,33.15,61,0,5.82
368,Huarmey,PE,2022-10-13 07:00:10,-10.0681,-78.1522,60.12,90,19,9.42
369,Pecos,US,2022-10-13 07:00:10,31.4229,-103.4932,70.3,63,0,0.0
370,Naze,JP,2022-10-13 07:01:11,28.3667,129.4833,75.9,84,19,26.42
371,Idritsa,RU,2022-10-13 07:01:11,56.3316,28.8988,44.15,75,15,2.95
372,Wonthaggi,AU,2022-10-13 07:01:13,-38.6044,145.5913,59.83,95,100,4.76
373,Stromness,GB,2022-10-13 07:01:13,58.965,-3.296,48.87,87,100,11.99
374,Shaunavon,CA,2022-10-13 07:01:14,49.6501,-108.4181,42.22,49,4,17.9
375,Bilibino,RU,2022-10-13 07:01:14,68.0546,166.4372,3.33,87,100,3.22
376,Aasiaat,GL,2022-10-13 07:01:15,68.7098,-52.8699,19.9,93,86,4.59
377,Xining,CN,2022-10-13 07:01:16,36.6167,101.7667,51.58,40,100,5.91
378,Adet,ET,2022-10-13 07:01:16,11.2644,37.4888,65.14,75,6,5.17
379,Sovetskiy,RU,2022-10-13 07:01:17,61.3614,63.5842,45.64,65,98,8.34
380,Sorbhog,IN,2022-10-13 07:01:18,26.5,90.8667,77.14,88,95,7.11
381,Hualmay,PE,2022-10-13 07:01:18,-11.0964,-77.6139,59.77,87,61,9.46
382,Qasigiannguit,GL,2022-10-13 07:01:19,68.8193,-51.1922,28.65,91,100,6.55
383,Vanderhoof,CA,2022-10-13 07:00:43,54.0166,-124.0198,44.89,87,83,1.19
384,Kamaishi,JP,2022-10-13 07:01:20,39.2667,141.8833,59.5,73,100,4.47
385,Aginskoye,RU,2022-10-13 07:01:20,51.1,114.53,54.75,26,24,9.51
386,Yzeure,FR,2022-10-13 07:01:20,46.5644,3.355,53.87,94,100,2.55
387,Jutai,BR,2022-10-13 07:01:21,-5.1833,-68.9,72.14,98,66,2.17
388,Saint-Philippe,RE,2022-10-13 07:01:21,-21.3585,55.7679,79.11,61,0,13.11
389,Catuday,PH,2022-10-13 07:01:22,16.2923,119.8062,84.11,69,99,4.05
390,Quatre Cocos,MU,2022-10-13 07:01:22,-20.2078,57.7625,77.09,60,1,16.06
391,Turukhansk,RU,2022-10-13 07:01:23,65.8167,87.9833,34.86,76,100,9.04
392,Sao Miguel Do Araguaia,BR,2022-10-13 07:01:23,-13.275,-50.1628,77.38,30,76,5.06
393,Uspenka,UA,2022-10-13 07:01:24,48.3903,39.1619,53.31,63,94,7.65
394,Filadelfia,US,2022-10-13 07:00:50,39.9523,-75.1638,62.96,87,100,1.99
395,Riyadh,SA,2022-10-13 06:58:33,24.6877,46.7219,86.14,18,0,5.19
396,Kruisfontein,ZA,2022-10-13 07:01:25,-34.0033,24.7314,76.44,56,100,5.03
397,Limbe,CM,2022-10-13 07:01:25,4.0242,9.2149,77.68,84,100,4.41
398,Kirakira,SB,2022-10-13 07:01:26,-10.4544,161.9205,81.14,77,100,4.88
399,Flinders,AU,2022-10-13 07:01:26,-34.5833,150.8552,70.18,75,100,10.0
400,Saryg-Sep,RU,2022-10-13 07:01:27,51.5,95.6,48.36,25,41,14.54
401,Kisangani,CD,2022-10-13 07:01:28,0.5167,25.2,79.84,70,100,2.62
402,Okhotsk,RU,2022-10-13 07:01:28,59.3833,143.3,32.85,49,100,5.19
403,Tanete,ID,2022-10-13 07:01:29,-3.9443,119.7848,88.34,61,64,4.9
404,Roma,US,2022-10-13 07:00:04,43.2128,-75.4557,61.83,74,100,1.99
405,San Quintin,MX,2022-10-13 07:01:30,30.4833,-115.95,67.33,86,88,11.92
406,Fort Nelson,CA,2022-10-13 07:00:41,58.8053,-122.7002,41.95,64,98,3.09
407,Kilcormac,IE,2022-10-13 07:01:30,53.1742,-7.7256,46.81,93,11,4.14
408,Traverse City,US,2022-10-13 06:57:05,44.7631,-85.6206,47.01,99,100,9.06
409,Santa Maria,BR,2022-10-13 07:01:31,-29.6842,-53.8069,53.89,88,0,2.19
410,Asyut,EG,2022-10-13 07:01:32,27.181,31.1837,76.33,47,0,15.3
411,Yar-Sale,RU,2022-10-13 07:01:32,66.8333,70.8333,39.79,79,100,12.77
412,Ketchikan,US,2022-10-13 07:01:33,55.3422,-131.6461,50.81,88,100,5.66
413,Perelyub,RU,2022-10-13 07:01:34,51.8667,50.3667,52.65,76,74,8.52
414,Hobyo,SO,2022-10-13 07:01:34,5.3505,48.5268,82.11,69,23,17.83
415,Aklavik,CA,2022-10-13 07:02:35,68.2191,-135.0107,26.2,63,100,3.38
416,Orlik,RU,2022-10-13 07:02:35,52.5178,99.825,35.74,37,15,19.19
417,Ust-Barguzin,RU,2022-10-13 07:02:35,53.45,108.9833,47.07,54,100,6.06
418,Makakilo City,US,2022-10-13 07:02:36,21.3469,-158.0858,75.97,91,73,4.5
419,San Luis,AR,2022-10-13 07:00:08,-33.295,-66.3356,52.56,30,8,19.91
420,Tuy Hoa,VN,2022-10-13 07:02:37,13.0833,109.3,72.93,94,100,13.11
421,Ati,TD,2022-10-13 07:02:37,13.2154,18.3353,87.28,31,0,3.18
422,Yeppoon,AU,2022-10-13 07:02:38,-23.1333,150.7333,76.78,71,30,12.21
423,Yumbe,UG,2022-10-13 07:02:39,3.4651,31.2469,78.22,62,16,3.53
424,Llata,PE,2022-10-13 07:02:39,-9.4167,-76.7833,50.2,91,100,3.24
425,Coihaique,CL,2022-10-13 07:02:39,-45.5752,-72.0662,34.41,96,47,7.4
426,Muscatine,US,2022-10-13 07:02:40,41.4667,-91.1335,43.03,72,40,3.44
427,Rio Esteban,HN,2022-10-13 07:02:40,15.8333,-86.3,76.41,92,100,3.62
428,Salekhard,RU,2022-10-13 07:02:40,66.53,66.6019,38.97,78,100,8.01
429,Wenceslau Braz,BR,2022-10-13 07:02:41,-23.8739,-49.8028,61.47,93,100,3.02
430,Severo-Kurilsk,RU,2022-10-13 07:02:42,50.6789,156.125,43.11,70,81,27.13
431,Leh,IN,2022-10-13 07:02:42,34.1667,77.5833,45.68,35,5,5.73
432,Sorong,ID,2022-10-13 07:02:43,-0.8833,131.25,86.32,67,100,8.37
433,Bilma,NE,2022-10-13 07:02:43,18.6853,12.9164,82.6,15,0,11.88
434,Kahului,US,2022-10-13 07:02:43,20.8947,-156.47,79.84,88,100,3.89
435,Saint-Leu,RE,2022-10-13 07:02:44,-21.15,55.2833,78.57,65,11,3.89
436,Bhor,IN,2022-10-13 07:02:44,18.1667,73.85,81.23,68,100,5.64
437,Atar,MR,2022-10-13 07:02:44,20.5169,-13.0499,79.45,26,100,8.7
438,Siena,IT,2022-10-13 07:02:45,43.2167,11.4,62.19,82,95,2.64
439,Kaniama,CD,2022-10-13 07:02:45,-7.5667,24.1833,81.43,47,31,4.05
440,Vostok,RU,2022-10-13 07:02:46,46.4856,135.8833,49.86,68,100,2.75
441,Belmonte,BR,2022-10-13 07:02:46,-15.8631,-38.8828,73.45,83,1,9.98
442,Rivadavia,AR,2022-10-13 07:02:47,-33.1905,-68.4608,55.09,26,7,18.05
443,Yunyang,CN,2022-10-13 07:02:47,33.4474,112.7142,71.19,34,29,6.26
444,Victoria,HK,2022-10-13 06:58:33,22.2855,114.1577,91.18,51,9,8.01
445,Thio,NC,2022-10-13 07:02:48,-21.6167,166.2167,71.56,67,7,5.39
446,Buchanan,LR,2022-10-13 07:02:48,5.8808,-10.0467,74.5,91,93,4.03
447,Salinopolis,BR,2022-10-13 07:02:49,-0.6136,-47.3561,79.66,80,93,12.41
448,Carrollton,US,2022-10-13 07:01:20,32.9537,-96.8903,72.45,40,0,9.22
449,Itaueira,BR,2022-10-13 07:02:49,-7.6033,-43.0256,76.86,47,11,10.04
450,Batagay-Alyta,RU,2022-10-13 07:02:50,67.8006,130.4114,9.52,86,74,1.3
451,Kardla,EE,2022-10-13 07:02:50,58.9978,22.7492,48.18,93,75,6.91
452,Tutzing,DE,2022-10-13 07:02:50,47.9094,11.2803,52.29,86,100,4.61
453,Kununurra,AU,2022-10-13 07:02:51,-15.7667,128.7333,102.18,24,12,8.05
454,Dicamay,PH,2022-10-13 07:02:51,16.7561,122.0037,82.36,77,100,3.96
455,Tiznit,MA,2022-10-13 07:02:51,29.5833,-9.5,60.82,80,0,0.85
456,Harper,LR,2022-10-13 07:02:52,4.375,-7.7169,76.28,79,96,0.81
457,Heihe,CN,2022-10-13 07:02:52,50.2441,127.4902,63.18,28,5,4.92
458,Astana,KZ,2022-10-13 07:02:53,51.1801,71.446,60.75,33,0,8.95
459,Margate,GB,2022-10-13 07:01:55,51.3813,1.3862,55.31,94,100,5.95
460,Road Town,VG,2022-10-13 07:00:27,18.4167,-64.6167,82.26,71,29,13.47
461,High Level,CA,2022-10-13 07:00:01,58.5169,-117.136,36.23,45,100,4.54
462,Muros,ES,2022-10-13 07:02:54,42.7762,-9.0603,61.16,95,80,0.96
463,San Jose,US,2022-10-13 06:59:25,37.3394,-121.895,61.0,88,100,6.91
464,Adrar,MR,2022-10-13 07:02:55,20.5022,-10.0711,77.99,23,100,11.59
465,Tigzirt,DZ,2022-10-13 07:03:55,36.8886,4.1198,68.83,81,8,0.58
466,Bom Jesus,BR,2022-10-13 07:03:55,-9.0744,-44.3586,72.3,54,12,4.03
467,Dok Kham Tai,TH,2022-10-13 07:03:56,19.1624,99.9934,87.78,57,11,1.01
468,Rawson,AR,2022-10-13 07:03:56,-43.3002,-65.1023,45.68,41,6,17.78
469,Salamiyah,SY,2022-10-13 07:03:57,35.0113,37.0532,71.92,55,0,5.17
470,Saldanha,ZA,2022-10-13 07:03:57,-33.0117,17.9442,62.85,80,100,18.79
471,Nome,US,2022-10-13 07:03:57,64.5011,-165.4064,26.67,80,100,8.05
472,Dapaong,TG,2022-10-13 07:03:58,10.8639,0.205,78.46,63,50,2.19
473,Porto Novo,BJ,2022-10-13 07:03:58,6.4965,2.6036,79.16,81,78,2.48
474,Mareeba,AU,2022-10-13 07:03:59,-17.0,145.4333,82.44,67,40,9.51
475,Brae,GB,2022-10-13 07:03:59,60.3964,-1.353,50.0,81,36,15.01
476,Alofi,NU,2022-10-13 07:04:00,-19.0595,-169.9187,78.01,84,10,7.45
477,Bath,GB,2022-10-13 07:03:24,51.3779,-2.3591,52.57,97,64,1.48
478,Pafos,CY,2022-10-13 07:04:00,34.7667,32.4167,76.78,57,20,3.44
479,Mkushi,ZM,2022-10-13 07:04:00,-13.6202,29.3939,79.29,21,7,12.15
480,Thabazimbi,ZA,2022-10-13 07:04:01,-24.5917,27.4116,86.11,18,99,9.84
481,Pilar,BR,2022-10-13 07:04:01,-9.5972,-35.9567,73.33,94,57,2.1
482,Miram Shah,PK,2022-10-13 07:04:02,33.0086,70.0697,77.86,21,0,4.25
483,Lagos,NG,2022-10-13 07:03:46,6.5833,3.75,76.66,87,100,1.19
484,Itoman,JP,2022-10-13 07:04:03,26.1247,127.6694,84.22,70,20,18.41
485,Labuhan,ID,2022-10-13 07:04:03,-6.8844,112.2051,86.2,65,100,9.1
486,Moose Factory,CA,2022-10-13 07:04:04,51.2585,-80.6094,51.78,87,100,12.66
487,Swellendam,ZA,2022-10-13 07:04:04,-34.0226,20.4417,69.73,71,100,5.41
488,Poum,NC,2022-10-13 07:04:05,-20.2333,164.0167,74.93,70,3,24.72
489,Avera,US,2022-10-13 07:04:05,33.194,-82.5271,65.55,97,100,6.17
490,Honningsvag,NO,2022-10-13 07:04:06,70.9821,25.9704,40.75,75,100,11.5
491,Reconquista,AR,2022-10-13 07:00:15,-29.15,-59.65,55.47,67,0,6.89
492,Hovd,MN,2022-10-13 07:04:07,48.0056,91.6419,53.26,18,14,8.32
493,Elko,US,2022-10-13 07:00:47,41.0002,-115.5012,55.63,33,0,13.0
494,Baependi,BR,2022-10-13 07:04:07,-21.9589,-44.89,62.67,82,77,2.53
495,Bonthe,SL,2022-10-13 07:04:08,7.5264,-12.505,75.33,89,98,3.96
496,Palmerston,AU,2022-10-13 07:00:42,-12.486,130.9833,91.38,56,40,12.66
497,Belaya Gora,RU,2022-10-13 07:04:09,68.5333,146.4167,10.89,77,67,1.57
498,Lufilufi,WS,2022-10-13 07:04:09,-13.8745,-171.5986,79.79,78,31,11.34
499,Manika,PH,2022-10-13 07:04:09,11.388,122.2793,78.76,77,100,2.37
500,Armeria,MX,2022-10-13 07:04:10,18.9333,-103.9667,79.68,89,100,1.07
501,Ostrovskoye,RU,2022-10-13 07:04:10,57.8057,42.2433,43.99,75,95,5.66
502,Los Llanos De Aridane,ES,2022-10-13 07:04:11,28.6585,-17.9182,67.75,80,75,14.97
503,Fairhope,US,2022-10-13 07:03:02,30.523,-87.9033,76.73,85,100,5.99
504,Omboue,GA,2022-10-13 07:04:12,-1.5746,9.2618,78.66,81,94,4.32
505,Haines Junction,CA,2022-10-13 07:04:12,60.7522,-137.5108,36.46,100,100,5.88
506,Abu Samrah,SY,2022-10-13 07:04:13,35.3029,37.1841,73.31,50,1,6.46
507,Stuttgart,DE,2022-10-13 07:00:15,48.7823,9.177,53.65,89,75,4.61
508,Jinchang,CN,2022-10-13 07:04:13,38.4953,102.1739,53.08,41,97,12.44
509,Jerico,CO,2022-10-13 07:04:14,5.7921,-75.786,59.07,98,100,1.03
510,Talaya,RU,2022-10-13 07:04:14,61.3833,152.75,16.03,93,99,1.21
511,Rafraf,TN,2022-10-13 07:05:16,37.1904,10.1837,70.11,80,99,10.49
512,Beruwala,LK,2022-10-13 07:05:16,6.4788,79.9828,82.58,71,36,10.36
513,Shrewsbury,GB,2022-10-13 07:05:17,52.7101,-2.7521,49.64,99,20,2.3
514,Mahibadhoo,MV,2022-10-13 07:05:18,3.7833,72.9667,78.96,83,100,17.81
515,Gwadar,PK,2022-10-13 07:05:18,25.1216,62.3254,85.08,44,0,5.53
516,Saint-Francois,FR,2022-10-13 07:05:19,46.4154,3.9054,54.84,100,100,5.75
517,Tambopata,PE,2022-10-13 07:05:19,-12.7333,-69.1833,69.6,99,38,0.27
518,Mount Isa,AU,2022-10-13 07:05:19,-20.7333,139.5,98.37,25,100,12.66
519,Cherskiy,RU,2022-10-13 07:05:20,68.75,161.3,10.6,90,100,5.57
520,Brumado,BR,2022-10-13 07:01:16,-14.2036,-41.6653,64.71,85,6,3.56
521,Meulaboh,ID,2022-10-13 07:05:21,4.1363,96.1285,84.65,66,52,6.62
522,Grand Gaube,MU,2022-10-13 07:05:21,-20.0064,57.6608,77.38,52,0,13.0
523,Pochutla,MX,2022-10-13 07:05:22,15.7432,-96.4661,74.82,93,100,1.81
524,Paka,MY,2022-10-13 07:05:22,4.6374,103.4368,83.01,72,100,5.82
525,Czestochowa,PL,2022-10-13 07:02:22,50.7965,19.1241,51.51,71,0,6.85
526,Pavilosta,LV,2022-10-13 07:05:22,56.8879,21.1859,49.91,81,100,9.4
527,Bathsheba,BB,2022-10-13 07:05:23,13.2167,-59.5167,81.21,83,40,12.66
528,Kitob,UZ,2022-10-13 07:05:24,39.0843,66.8332,76.78,11,0,6.06
529,Koumac,NC,2022-10-13 07:05:24,-20.5667,164.2833,74.05,68,0,18.81
530,Lazaro Cardenas,MX,2022-10-13 07:05:25,17.9583,-102.2,79.38,88,100,3.83
531,Cap Malheureux,MU,2022-10-13 07:05:25,-19.9842,57.6142,77.47,52,0,13.0
532,Copiapo,CL,2022-10-13 07:05:26,-27.3667,-70.3333,51.49,75,0,1.36
533,Teguise,ES,2022-10-13 07:05:26,29.0605,-13.564,68.22,83,40,18.41
534,Esmeraldas,BR,2022-10-13 07:05:27,-19.7625,-44.3139,68.86,67,4,4.74
535,Kaitong,CN,2022-10-13 07:05:28,44.8135,123.15,62.74,26,0,3.11
536,Vestmanna,FO,2022-10-13 07:05:28,62.1564,-7.1664,45.52,93,100,13.8
537,Pangoa,PE,2022-10-13 07:05:28,-12.1167,-73.0,67.01,99,83,2.93
538,Las Cruces,US,2022-10-13 07:05:29,32.3123,-106.7783,68.2,48,0,5.75
539,Roswell,US,2022-10-13 07:01:25,34.0232,-84.3616,63.86,95,100,4.61
540,Farrukhnagar,IN,2022-10-13 07:05:30,17.0778,78.2011,83.91,74,93,5.28
541,Gornopravdinsk,RU,2022-10-13 07:05:31,60.05,69.9,46.35,63,74,7.0
542,Tonj,SS,2022-10-13 07:05:31,7.2737,28.6822,84.63,62,83,2.84
543,Yantarnyy,RU,2022-10-13 07:05:33,54.8717,19.9381,49.86,75,19,13.44
544,Nedjo,ET,2022-10-13 07:05:33,9.5046,35.5019,66.4,81,17,3.44
545,Antigonish,CA,2022-10-13 07:05:34,45.6169,-61.9986,51.82,83,41,5.73
546,Yaan,NG,2022-10-13 07:05:35,7.3833,8.5667,73.49,95,100,5.26
547,Luau,AO,2022-10-13 07:05:35,-10.7073,22.2247,79.56,47,17,3.71
548,Manavalakurichi,IN,2022-10-13 07:05:36,8.1333,77.3,83.62,71,100,10.8
549,Kropotkin,RU,2022-10-13 07:05:37,45.4375,40.5756,58.19,49,19,2.17
550,Ugoofaaru,MV,2022-10-13 07:05:37,5.6667,73.0,81.34,79,100,17.36
551,Marquette,US,2022-10-13 07:02:40,46.5333,-87.6335,41.83,94,100,7.83
552,Belle Glade,US,2022-10-13 07:05:38,26.6845,-80.6676,80.06,84,100,4.21
553,Berlevag,NO,2022-10-13 07:05:38,70.8578,29.0864,41.0,70,0,14.97
554,Verkh-Usugli,RU,2022-10-13 07:05:39,52.7,115.1667,50.11,34,100,8.21
555,Dudinka,RU,2022-10-13 07:05:40,69.4058,86.1778,31.62,78,72,5.41
556,Nuuk,GL,2022-10-13 07:05:40,64.1835,-51.7216,30.81,64,20,24.16
557,Saurimo,AO,2022-10-13 07:06:41,-9.6608,20.3916,80.1,51,94,0.76
558,Povenets,RU,2022-10-13 07:06:41,62.8487,34.8262,40.91,79,0,7.4
559,Selfoss,IS,2022-10-13 07:06:42,63.9331,-20.9971,39.04,83,72,4.65
560,Padang,ID,2022-10-13 07:06:42,-0.9492,100.3543,84.25,80,100,6.06
561,Pandan Niog,PH,2022-10-13 07:06:42,6.2282,120.5631,84.18,74,100,11.45
562,Pirovskoye,RU,2022-10-13 07:06:43,57.6267,92.2658,35.98,97,100,7.36
563,Pajapan,MX,2022-10-13 07:06:43,18.25,-94.7,74.7,92,87,5.08
564,Abu Dhabi,AE,2022-10-13 07:06:44,24.4667,54.3667,93.31,26,0,5.75
565,Snasa,NO,2022-10-13 07:06:44,64.2457,12.3778,45.81,77,100,3.36
566,Motygino,RU,2022-10-13 07:06:45,58.1831,94.7592,38.21,79,100,7.72
567,Mayo,US,2022-10-13 07:06:46,38.8876,-76.5119,65.17,91,100,9.22
568,Sucha Beskidzka,PL,2022-10-13 07:06:46,49.7419,19.5943,55.02,88,2,1.95
569,Tairua,NZ,2022-10-13 07:06:47,-37.0167,175.85,57.22,90,99,9.06
570,Kavieng,PG,2022-10-13 07:06:47,-2.5744,150.7967,82.69,74,49,7.38
571,Puerto Baquerizo Moreno,EC,2022-10-13 07:06:48,-0.9,-89.6,67.3,83,34,10.89
572,Nizhniy Odes,RU,2022-10-13 07:06:48,63.6445,54.856,40.53,92,100,2.04
573,Roura,GF,2022-10-13 07:06:49,4.7263,-52.3274,75.11,94,75,2.3
574,Malartic,CA,2022-10-13 07:06:50,48.1335,-78.1328,56.01,86,100,14.25
575,Ghanzi,BW,2022-10-13 07:06:50,-21.5667,21.7833,85.73,9,10,14.41
